SEQ,FLUD_CAUSE,F_DSTRC_NM,F_DSSTR_NM,F_CUE_DTL,ADM_CD,WRITNG_YM,FLUD_TIME,FLUD_DPWT,DMG_AMOUNT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_WAL
19086,2,오갑(하)지구,집중 호우에 의한 침수,집중호우에 의한 하천범람으로 농경지침수,4375032026,200812,84,0.5 M~ 3 M,0,20060726,20060729,0,0,51M
19087,2,삼덕지구,집중 호우에 의한 침수,집중호우에 의한 하천범람으로 농경지침수,4375025036,200812,84,0.5 M~ 3.5 M,0,20060726,20060729,0,0,55M
19088,2,신현지구,집중 호우에 의한 침수,집중호우에 의한 하천범람으로 농경지침수,4315034023,200812,22,0.5 M~ 1 M,0,20080723,20080726,0,0,0.25M
20000,2,제주시 한경면 신창리일원 (제주_제1지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20001,2,제주시 한경면 두모리일원 (제주_제2지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031027,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20002,2,제주시 한경면 두모리일원 (제주_제3지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20003,2,제주시 한경면 고산리일원 (제주_제5지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031023,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20004,2,제주시 한경면 고산리일원 (제주_제6지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031023,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20005,2,제주시 한경면 청수리일원 (제주_제7지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20006,2,제주시 한경면 청수리일원 (제주_제8지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031021,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20007,2,제주시 구좌읍 송당리일원 (제주_제9지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011025600,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20008,2,서귀포시 대정읍 신도리일원 (제주_제10지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025033,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20009,2,서귀포시 대정읍 무릉리일원 (제주_제11지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20010,2,서귀포시 대정읍 무릉리일원 (제주_제12지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025031,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20011,2,서귀포시 대정읍 무릉리일원 (제주_제13지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20012,2,서귀포시 대정읍 무릉리일원 (제주_제14지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025031,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20013,2,서귀포시 대정읍 보성리일원 (제주_제15지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013025000,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20014,2,서귀포시 표선면 성읍리일원 (제주_제16지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5013032023,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.25M
20015,2,제주시 외도1동일원 (제주_서부1지구),태풍나리 및 집중호우,상류지역 우수유입,5011012300,200712,7,0.3 M,0,20070904,20070916,0,0,0.3M
20016,1,제주시 외도1_2동_내도동일원 (제주_서부2지구),태풍나리 및 집중호우,하천범람,5011012300,200712,7,0.38 M,0,20070916,20070916,0,0,0.33M
20017,2,제주시 내도동_이호1동일원 (제주_서부3지구),태풍나리 및 집중호우,도로변 우수유입,5011014000,200712,7,0.33 M,0,20070904,20070916,0,0,0.47M
20018,2,제주시 이호2동일원 (제주_서부4지구),태풍나리 및 집중호우,상류지역 우수유입,5011012600,200712,7,0.47 M,0,20070904,20070916,0,0,0.47M
20019,2,제주시 이호1동일원 (제주_서부5지구),태풍나리 및 집중호우,도로변 우수유입,5011012500,200712,7,0.25 M,0,20070904,20070916,0,0,0.47M
20020,2,제주시 도두1_2동일원 (제주_서부6지구),태풍나리 및 집중호우,도로변 우수유입,5011012700,200712,5,0.25 M,0,20070904,20070916,0,0,0.25M
20021,2,제주시 도두1동일원 (제주_서부7지구),태풍나리 및 집중호우,상류지역 우수유입,5011012700,200712,5,0.28 M,0,20070904,20070916,0,0,0.25M
20022,1,제주시 도두2동일원 (제주_서부8지구),태풍나리 및 집중호우,배수시설 미비로 인한 침수,5011012800,200712,5,0.37 M,0,20070904,20070916,0,0,0.25M
20023,2,제주시 도평동일원 (제주_서부9지구),태풍나리 및 집중호우,하천범람,5011013800,200712,7,0.84 M,0,20070904,20070916,0,0,0.84M
20024,1,제주시 용담2동일원 (제주_중부1지구),태풍나리 및 집중호우,배수시설 미비 및 가옥배수 원활하지 않음,5011010900,200712,4,0.33 M,0,20070904,20070916,0,0,0.33M
20025,2,제주시 오라2동일원 (제주_중부2지구),태풍나리 및 집중호우,하천범람,5011012000,200712,6,0.4 M,0,20070904,20070916,0,0,0.4M
20026,1,제주시 용담1_2동일원 (제주_중부3지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011010800,200712,4,1.03 M,0,20070904,20070916,0,0,0.33M
20027,1,제주시 용담1동_삼도1동일원 (제주_중부4지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011010800,200712,5,0.52 M,0,20070904,20070916,0,0,0.33M
20028,1,제주시 삼도2동일원 (제주_중부5지구),태풍나리 및 집중호우,복개하천 범람 및 우수유입,5011010600,200712,4,0.51 M,0,20070904,20070916,0,0,0.51M
20029,1,제주시 삼도1동_이도2동일원 (제주_중부6지구),태풍나리 및 집중호우,복개하천 범람 및 우수유입,5011010500,200712,4,0.8 M,0,20070904,20070916,0,0,0.8M
20030,1,제주시 일도1동_건입동일원 (제주_중부7지구),태풍나리 및 우수유입,복개하천 범람 및 우수유입,5011010100,200712,4,0.83 M,0,20070904,20070916,0,0,0.83M
20031,2,제주시 오라2동일원 (제주_중부8지구),태풍나리 및 집중호우,하천범람 우수유입,5011012000,200712,15,0.51 M,0,20070904,20070916,0,0,0.4M
20032,2,제주시 오라2동일원 (제주_중부9지구),태풍나리 및 집중호우,하천범람,5011012000,200712,15,0.4 M,0,20070904,20070916,0,0,0.4M
20033,2,제주시 도남동_오등동일원 (제주_중부10지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011012900,200712,15,0.41 M,0,20070904,20070916,0,0,0.41M
20034,2,제주시 오등동일원 (제주_중부11지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013400,200712,15,0.43 M,0,20070904,20070916,0,0,0.43M
20035,2,제주시 오등동일원 (제주_중부12지구),태풍나리 및 집중호우,우수유입에 의한 침수,5011013400,200712,15,41 M,0,20070904,20070916,0,0,0.43M
20036,1,제주시 화북1동일원 (제주_동북부1지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011011100,200712,5,0.65 M,0,20070904,20070916,0,0,0.65M
20037,2,제주시 화북2동일원 (제주_동북부2지구),태풍나리 및 집중호우,우수유입에 의한 침수,5011011200,200712,5,0.49 M,0,20070904,20070916,0,0,0.65M
20038,2,제주시 이도2동_아라2동일원 (제주_동북부3지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011010400,200712,7,0.5 M,0,20070904,20070916,0,0,0.5M
20039,2,제주시 화북2동일원 (제주_동북부4지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011011200,200712,6,0.39 M,0,20070904,20070916,0,0,0.65M
20040,3,제주시 화북1_2동일원 (제주_동북부5지구),태풍나리 및 집중호우,상류 우수유입에 의한 침수,5011011100,200712,7,0.29 M,0,20070904,20070916,0,0,0.65M
20041,2,제주시 화북2동일원 (제주_동북부6지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011011200,200712,8,0.55 M,0,20070904,20070916,0,0,0.65M
20042,1,제주시 삼양2_3동일원 (제주_동북부7지구),태풍나리 및 집중호우,상류 우수유입에 의한 침수,5011011400,200712,6,0.53 M,0,20070904,20070916,0,0,0.53M
20043,2,제주시 도련1동일원 (제주_동북부8지구),태풍나리 및 집중호우,상류 우수유입에 의한 침수,5011013000,200712,7,0.49 M,0,20070904,20070916,0,0,0.49M
20044,2,제주시 삼양1동일원 (제주_동북부9지구),태풍나리 및 집중호우,상류 우수유입에 의한 침수,5011011300,200712,6,0.33 M,0,20070904,20070916,0,0,0.53M
20045,2,제주시 삼양1동_도련1_2동일원 (제주_동북부10지구),태풍나리 및 집중호우,상류 우수유입에 의한 침수,5011011300,200712,8,0.44 M,0,20070904,20070916,0,0,0.49M
20046,2,제주시 삼양1동_도련2동_회천동일원 (제주_동북부11지,태풍나리 및 집중호우,하천범람 및 우수유입,5011011300,200712,7,0.56 M,0,20070904,20070916,0,0,0.49M
20047,2,제주시 회천동일원 (제주_동북부12지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013300,200712,9,0.37 M,0,20070904,20070916,0,0,0.37M
20048,2,제주시 아라2동일원 (제주_동남부1지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011011800,200712,10,0.57 M,0,20070904,20070916,0,0,0.5M
20049,2,제주시 영평동일원 (제주_동남부2지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013600,200712,12,0.46 M,0,20070904,20070916,0,0,0.46M
20050,2,제주시 영평동일원 (제주_동남부3지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013600,200712,12,0.52 M,0,20070904,20070916,0,0,0.46M
20051,2,제주시 영평동_월평동일원 (제주_동남부4지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013600,200712,12,0.59 M,0,20070904,20070916,0,0,0.46M
20052,2,제주시 월평동일원 (제주_동남부5지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013500,200712,13,0.35 M,0,20070904,20070916,0,0,0.35M
20053,2,제주시 영평동_봉개동일원 (제주_동남부6지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013600,200712,13,0.41 M,0,20070904,20070916,0,0,0.41M
20054,2,제주시 용강동일원 (제주_동남부7지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5011013200,200712,14,0.32 M,0,20070904,20070916,0,0,0.32M
20055,2,제주시 용강동일원 (제주_동남부8지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013200,200712,14,0.37 M,0,20070904,20070916,0,0,0.32M
20056,2,제주시 봉개동일원 (제주_동남부9지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5011011600,200712,15,0.44 M,0,20070904,20070916,0,0,0.41M
20057,2,제주시 용강동_봉개동일원 (제주_동남부10지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013200,200712,16,0.33 M,0,20070904,20070916,0,0,0.32M
20058,2,제주시 회천동일원 (제주_동남부11지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011013300,200712,16,0.36 M,0,20070904,20070916,0,0,0.37M
20059,2,제주시 회천동일원 (제주_동남부12지구),태풍나리 및 집중호우,하천범람 및 우수유입,5011011600,200712,16,0.34 M,0,20070904,20070916,0,0,0.37M
20060,2,제주시 회천동일원 (제주_동남부13지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5011013300,200712,16,0.31 M,0,20070904,20070916,0,0,0.37M
20061,2,제주시 회천동일원 (제주_동남부14지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5011013300,200712,14,0.19 M,0,20070904,20070916,0,0,0.37M
20062,2,서귀포시 상예동일원 (서귀포_1지구),태풍나리 및 집중호우,하천범람 및 우수유입,5013012000,200712,11,0.51 M,0,20070904,20070916,0,0,0.51M
20063,2,서귀포시 하원동일원 (서귀포_2지구),태풍나리 및 집중호우,하천범람 및 우수유입,5013011800,200712,9,0.33 M,0,20070904,20070916,0,0,0.33M
20064,2,서귀포시 월평동일원 ( 서귀포_3지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5013011500,200712,12,0.48 M,0,20070904,20070916,0,0,0.33M
20065,2,서귀포시 강정동일원 (서귀포_4지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5013011600,200712,12,0.3 M,0,20070904,20070916,0,0,0.3M
20066,2,서귀포시 강정동일원 (서귀포_5지구),태풍나리 및 집중호우,하천범람,5013011600,200712,11,1.62 M,0,20070904,20070916,0,0,0.3M
20067,2,서귀포시 강정동일원 (서귀포_6지구),태풍나리 및 집중호우,하천범람,5013011600,200712,12,1.15 M,0,20070904,20070916,0,0,0.3M
20068,2,서귀포시 강정동일원 (서귀포_7지구),태풍나리 및 집중호우,상류우수 유입에 의한 침수,5013011600,200712,12,0.24 M,0,20070904,20070916,0,0,0.3M
20069,2,서귀포시 강정동일원 (서귀포_8지구),태풍나리 및 집중호우,하천범람,5013011600,200712,11,1.46 M,0,20070904,20070916,0,0,0.3M
20070,2,서귀포시 강정동일원 (서귀포_9지구),태풍나리 및 집중호우,상류 우수유입에 따른 침수,5013011600,200712,12,0.87 M,0,20070904,20070916,0,0,0.3M
20072,2,제주시 한경면 용수리일원 (제주_제4지구),6.30 집중호우 및 제 3호 테풍 에위니아,농경지 매몰 및 침수,5011031022,200612,0,0.0 M~ 0.5 M,0,20060630,20060710,0,0,0.43M
30500,2,대둔1지구,7월 집중호우,우수에 의한 내수침수,4213025000,200912,30,0.5 M~ 3 M,0,20090713,20090715,1000,600,49.5M
30501,2,반계2지구,7월 집중호우,광범위한 지역으로부터 우수가 유입되어 내수에 의한 침수/ 농경지와 강바닥의 고저차이가 많이 나지 않아  강수위상승시 배수가 원활하지 못 함,4213025029,200912,24,0.5 M~ 6.3 M,0,20090714,20090715,2200,2200,53.9M
30502,2,포진1지구,7월 집중호우,광범위한 지역으로부터 우수가 유입되어 내수에 의한 침수/ 배수관의 크기가 작아 원활한 배수가 이루어지지 못함,4213025000,200912,24,0.5 M~ 4 M,0,20090714,20090715,2000,2000,56.9M
30503,2,정산1지구,7월 집중호우,하천범람,4213035023,200912,38,0.7 M~ 4.3 M,0,20090712,20090714,2200,1600,49.4M
30504,2,흥호1지구,7월 집중호우,하천범람,4213035024,200912,38,0.4 M~ 4.7 M,0,20090713,20090715,1000,2000,49.1M
30505,2,장양1지구,7월 집중호우,침수 지역이 섬강과 접해있는 지역으로/ 장마시 섬강수위상승   으로인해 우수의 원활한 배수가 잘 이루어지지 않음,4213031023,200912,20,0.6 M~ 2.6 M,0,20090713,20090714,2200,1800,94M
30506,2,월송1지구,7월 집중호우,광범위한 지역의 농경지에서 지형이 낮은 곳으로 우수가 이동 흘러듬에 따른 내수에 의한 침수,4213033026,200912,27,0.4 M~ 2.4 M,0,20090713,20090715,2300,600,73.4M
30507,2,월송2지구,7월 집중호우,농경지 중간에 배수관이 있으나/ 크기가 작고 급격히 높아진 섬강의 수위보다 낮은곳에 위치하여 원활한 배수가 이루어 지지 못함,4213033026,200912,30,0.8 M~ 3.2 M,0,20090713,20090715,2300,900,73.5M
30508,2,판대2지구,7월 집중호우,침수지역은 제방이 일부구간만 제방이 설치되어있어 우천시 삼산천 수위가 올라감에 따라 농경지로 범람,4213033024,200912,20,0.4 M~ 3.1 M,0,20090713,20090715,1600,1200,77M
30509,2,매호1지구,7월 집중호우,폭우에 의한 우수가 주위보다 비교적 표고가 낮은 지역으로 흘러듬에 따른 내수에 의한 침수,4213032030,200912,22,0.3 M~ 2 M,0,20090713,20090714,2300,2100,83.2M
30510,2,무장1지구,7월 집중호우,광범위한 지역의 농경지에서 지형이 낮은 곳으로 우수가 이동 흘러듬에 따른 내수에 의한 침수,4213032027,200912,20,0.3 M~ 4.9 M,0,20090713,20090714,2000,1600,85.2M
30511,2,무장2지구,7월 집중호우,침수지역을 통과하는 구거의 범람과 주위에서 모여든 우수에 의한 침수,4213032027,200912,20,0.4 M~ 3.6 M,0,20090713,20090714,2000,1600,82.1M
30512,2,남면 명동리1지구,집중호우,하천수위상승으로 역류,4272036027,200912,5,140.8 M,8100000000,20090709,20090710,0,0,141.8M
30513,2,남면 명동리2지구,집중호우,보와교량의 유수 방해 범람,4272036027,200912,5,145 M,8100000000,20090709,20090710,0,0,145.8M
30514,2,시동리1지구,집중호우,하천수위상승으로 농수로 역류,4272036000,200912,8,207.4 M,8100000000,20090709,20090710,0,0,208.52M
30515,2,홍천군 남면 시동리2지구,집중호우,하천수위상승으로 범람,4272036024,200912,6,196.9 M,8100000000,20090709,20090710,0,0,197.62M
30516,2,남면 신대리지구,집중호우,보와교량의 유수 방해로 범람,4272036023,200912,6,189.3 M,8100000000,20090709,20090710,0,0,189.86M
30517,2,유치리지구,집중호우,하천수위상승으로 배수로역류,4272036025,200912,20,218.6 M,8100000000,20090709,20090710,0,0,219.62M
30518,2,동면 속초리지구,집중호우,하천수위상승으로 범람,4272035021,200912,20,180.7 M,8100000000,20090709,20090710,0,0,181.17M
